FT-002,DFT-001,PT-002,FT-001,PT-003,LT-001,TT-002,Current_3,Current_4,TT-001,PT-004
54.308214,4.542298,3.28388,-3.076454,-1.781731,28.189628,29.518149,50.510544,78.882801,42.592014,-1.436684
52.948712,2.986875,4.937897,6.23598,-3.038397,27.966351,30.473123,50.276838,72.278825,43.514772,-1.196754
52.056731,1.757291,1.029333,1.393187,-0.572217,27.794283,30.680102,50.449043,75.130775,44.230423,-2.593268
54.667057,2.339294,1.129763,-1.575639,5.100203,28.19987,32.751945,50.518745,78.280016,40.451213,-1.973962
56.713487,3.406983,2.917004,0.02359,-3.026096,28.124079,33.739707,50.387541,77.794098,40.248206,-1.982165
52.087488,3.279926,3.521632,2.576206,-1.502928,27.781993,32.667923,50.405992,67.725136,43.592694,-0.708692
49.885218,2.310604,2.945698,2.334271,-0.00436,27.831155,31.385062,50.35269,80.350807,44.287839,-5.443715
57.796167,6.04239,2.351317,1.046687,-0.787469,27.929479,31.141195,50.295288,76.496266,43.789549,-1.317744
54.98694,2.070835,1.998788,1.614618,-0.115061,27.726686,32.299049,50.321939,74.823232,41.683609,-1.168044
42.763723,2.283963,7.440443,2.026727,1.151854,26.628733,31.895337,50.36294,75.95089,44.85995,-2.035483
60.582839,2.454055,2.275483,1.678177,0.624998,28.058529,31.512118,50.510544,75.749962,44.287839,-7.910684
52.450433,8.913469,3.298227,1.218912,0.128892,28.763185,28.077491,50.377291,73.974413,43.030837,0.175152
50.602904,0.474425,3.521632,4.591645,-0.629617,28.257226,31.286695,50.397791,74.88064,42.186,-2.786032
49.858561,3.482807,1.420805,-2.340398,0.065341,26.188323,33.661834,50.34449,75.969342,42.998028,-3.766258
53.200927,5.484979,1.74054,-1.358308,4.319143,30.326129,32.41381,50.498244,76.369148,43.479913,-2.697853
49.944683,3.138524,-0.733312,0.156859,-5.215523,27.988883,31.378914,50.317839,76.264584,43.914635,-3.358172
50.244061,2.716366,0.885862,7.224222,-1.494728,27.007691,33.866764,50.416242,71.454609,42.918055,-4.412222
52.194116,4.239001,1.383912,-1.380861,1.174405,27.952012,34.057349,50.399841,79.188294,42.610469,-3.534531
52.639081,3.816844,4.628409,3.431179,-0.84487,28.328921,32.12076,50.196886,75.628995,43.822359,-2.894718
50.293274,2.818832,2.820673,4.718763,-2.324988,27.91514,30.663708,50.526945,73.865747,43.64806,-3.003404
46.173756,2.67743,1.535582,0.989279,-0.336464,27.700056,30.436236,50.475693,76.059555,44.173007,-2.75117
57.675186,3.368046,1.884011,0.532063,-1.798131,27.761509,32.477338,50.258387,85.023412,42.259821,-7.428774
52.251531,6.60595,3.056376,1.97342,-2.665292,27.704153,32.085922,50.285038,73.892401,43.781347,-0.314961
46.579762,-4.343494,2.33902,3.273306,1.188755,27.880317,31.159639,50.33629,73.709925,42.764262,-2.195436
51.193457,3.706181,1.388011,1.911911,-0.502516,27.896704,31.456787,50.537195,75.540832,44.700005,-3.710889
64.386575,5.499324,-0.712816,1.00158,-2.333188,30.520729,32.06338,50.373191,74.333213,41.478551,-3.11004
40.907992,4.462375,1.277334,1.741737,-2.558691,27.794283,32.133056,50.385491,76.09646,43.176428,2.063829
54.8352,-4.302507,2.466094,4.794624,-1.804282,27.523892,32.96917,50.539245,76.828413,44.728713,-3.710889
55.522128,4.800511,0.810028,-2.49417,-1.884233,27.868026,31.989605,50.282988,77.101101,44.392419,-1.992418
54.402538,1.501128,4.042227,2.25636,-1.492678,30.180691,31.758034,50.508494,75.59619,43.205136,-1.127031
51.812717,1.947877,0.314027,4.079071,-4.336062,26.518119,32.551113,50.418292,76.02265,43.098506,-2.213892
54.925424,4.294332,3.993037,2.307618,-0.313913,28.105643,31.891239,50.35269,75.253792,44.105338,-2.429213
54.086756,2.943839,3.841368,-4.86636,-2.201986,28.892236,31.108406,50.36294,81.363649,43.014432,-1.225463
54.818796,2.023701,3.441698,7.496911,-1.338926,28.152757,27.878709,50.424442,69.660608,42.916005,-1.260325
54.492762,2.335195,0.9494,2.098488,1.371207,28.074917,32.124859,50.471593,75.083618,42.842184,-1.893986
54.513267,3.991035,2.527582,0.78835,0.672149,27.988883,32.53267,50.186636,77.466052,44.168906,-1.873479
59.245893,2.0278,2.705896,2.582357,1.918564,28.076965,32.694564,50.436742,76.016499,42.384906,-2.131865
45.207956,1.976567,1.963945,2.896052,0.592198,27.546425,32.053133,50.381391,72.034841,43.244097,2.250441
53.299352,-3.308594,2.869863,1.239415,1.272806,27.861881,32.55931,50.381391,77.792048,42.503839,-4.274827
57.289686,6.388723,3.18345,1.551059,-0.85717,28.255178,32.303148,50.385491,75.620793,45.259812,-1.108575
53.916562,2.128216,2.994888,2.836593,-0.287263,29.385905,30.721088,50.389591,73.224007,43.951545,-0.558992
43.264053,1.744995,3.316673,1.34603,0.454846,26.43823,30.778469,50.36089,75.979594,44.654892,-1.914492
63.379764,3.378292,2.095119,0.730942,0.026391,27.958157,32.407662,50.397791,76.967832,42.272124,-5.835395
48.088953,9.899185,4.445996,-0.937997,-0.168362,28.406761,29.579628,50.496194,75.864778,42.926257,-1.625346
49.356181,0.974456,3.300276,8.456449,0.364645,28.107691,29.741523,50.34244,74.499286,44.601577,-3.173611
50.479872,0.970358,-1.147328,1.604367,0.016141,26.266163,31.141195,50.446993,74.759673,43.617301,-3.538632
54.978738,4.249248,5.325269,-0.708364,3.361781,29.748475,32.169943,50.237887,75.776615,42.430018,-1.731982
50.502428,2.517584,1.381863,1.460846,-0.88382,28.128176,32.79498,50.6971,76.137466,43.303563,-3.153104
51.677382,3.577075,1.39621,9.807592,-0.07611,27.259646,31.194477,50.369091,70.654997,43.943343,-3.604254
50.978151,2.995072,1.74464,0.612025,1.254356,27.851639,32.38512,50.33834,78.698275,43.869522,-3.516074
51.213962,2.894656,3.197797,2.764833,-2.236837,27.583296,31.823612,50.291188,76.057505,42.797071,-3.095685
49.782691,2.902853,2.455846,3.910947,2.634023,27.534134,31.817464,50.379341,74.419325,42.110129,-3.678078
44.87577,3.599617,2.494789,1.692529,-0.974021,27.857784,31.333829,50.377291,76.30764,44.61183,-3.095685
61.462517,3.064748,3.263384,2.939108,-4.401663,28.39447,30.153432,50.36089,80.074018,44.656943,-6.626958
50.39375,6.853916,2.070524,2.410132,-3.548853,28.292049,30.678053,50.461343,76.416305,44.275536,0.790356
49.926229,-2.781922,1.385962,2.32607,-0.02076,27.675475,32.569557,50.332189,76.887871,40.235903,-1.928847
51.583058,2.566767,2.644408,1.298873,-0.992472,25.784785,32.514226,50.528995,77.990926,43.838763,-3.23308
60.908874,3.956197,4.556674,2.274813,-2.277837,28.918865,31.270301,50.270688,76.016499,43.449154,-2.890617
41.488292,1.788031,1.267086,2.096437,-0.82847,27.872123,30.557144,50.330139,75.147177,43.838763,-0.450306
57.45988,-0.419072,1.422854,7.252926,-1.586979,27.556667,32.139204,50.586396,76.262533,43.672667,-3.093634
55.965043,3.450018,2.236541,-0.968752,-1.755081,28.478455,33.356488,50.387541,76.006247,43.93309,-2.000621
54.56453,2.267568,7.813468,3.726421,-2.212237,29.705458,31.313336,50.33424,75.358357,44.538009,-0.444154
52.313047,0.501066,-2.491858,3.000617,0.573747,27.317002,31.495724,50.35064,75.850426,43.857218,-2.662991
54.353326,5.491127,3.673301,0.312682,-4.92032,27.331341,30.448531,50.34244,76.916575,42.005549,-2.8414
53.82839,4.544348,4.843616,-3.447557,-4.040859,27.810671,33.729461,50.274788,82.187864,42.40131,-1.840668
52.985621,2.743007,4.087318,3.463983,-1.919083,27.263743,29.147226,50.449043,73.945709,44.318598,-1.746337
53.590528,1.718354,2.330822,3.679264,2.691423,28.290001,29.874727,50.469543,74.52799,42.413614,-2.107256
56.713487,2.804487,2.423053,-0.218344,-5.670629,28.363744,32.024443,50.379341,77.482454,43.164124,-1.873479
60.900672,2.911051,2.888309,2.789437,-0.465615,28.12203,33.434362,50.514644,74.919595,42.302883,-2.05804
43.608542,3.894718,3.197797,2.11489,0.854601,27.650894,32.692515,50.387541,78.618314,43.588593,0.035705
55.481118,-1.949904,2.574722,1.733535,0.651648,27.841397,31.47728,50.494144,77.396342,43.797752,-2.585065
54.531722,4.001281,1.982392,1.961118,-0.293413,27.679572,31.217019,50.313739,75.210736,45.671977,-1.639701
49.73758,1.874102,3.507285,1.950867,0.510197,29.799685,31.520315,50.610997,73.586908,43.890028,-0.989635
45.933844,4.239001,0.629664,1.319376,0.241643,25.944561,32.163796,50.371141,76.703345,42.764262,-3.452503
62.869182,4.849694,6.378757,1.948816,-0.572217,27.777896,31.159639,50.387541,75.801219,43.194883,-2.970593
47.816232,6.597752,4.509533,-4.579319,-0.539416,28.47231,31.208822,50.547445,75.149227,42.643278,-3.286398
49.946734,3.97669,2.994888,6.176522,-0.00641,27.804525,29.665699,50.379341,76.157969,42.602267,-3.926211
51.230366,5.056674,-3.315792,0.909317,-0.561966,27.101918,32.506029,50.684799,76.990385,42.620722,-4.170242
52.206419,4.68575,6.005732,0.679684,-2.345488,28.283855,31.385062,50.274788,75.938588,44.515453,-3.079279
48.070498,1.101513,1.230193,3.468084,0.399495,28.117934,32.028542,50.326039,74.73917,44.117641,-3.265891
52.298693,3.14877,0.74649,5.967392,0.219093,27.464488,30.501813,50.408042,75.471122,42.991876,-3.616558
53.446991,4.298431,2.919053,1.563361,0.715199,28.480504,34.049152,50.481844,77.148258,43.061595,-2.997252
52.458635,3.964394,4.22874,3.669013,-5.629628,28.04419,31.729344,50.328089,75.565436,45.559196,-2.640434
48.85175,2.345442,1.447449,2.524949,5.70291,27.745121,31.210871,50.428542,74.899092,42.126533,-2.984948
44.95369,2.837275,1.54173,-1.081518,-1.888333,27.491117,31.733443,50.309639,79.87719,42.555103,-3.499669
59.807739,3.212299,2.470194,1.005681,-4.081859,27.804525,31.727295,50.258387,75.145127,42.823729,-6.132744
47.486096,8.565086,2.593169,2.81404,-2.52589,27.829107,31.512118,50.504394,76.918625,44.689752,-2.904971
49.591992,1.943778,2.14226,3.144137,-1.404527,28.023706,31.075617,50.326039,75.967292,41.597485,-3.431997
55.786647,3.329109,0.398061,1.27632,-2.296288,26.774171,31.253906,50.35884,77.281526,42.011701,-3.665774
58.198072,4.62632,4.718591,1.403438,-2.661192,28.695588,32.682268,50.373191,76.190773,42.095775,-1.567927
44.178589,2.386428,2.482491,1.688429,-1.244625,27.628361,32.06338,50.547445,76.52292,43.438901,-4.309688
55.552886,4.439833,1.765135,7.177065,-1.222074,27.472682,29.903418,50.307589,77.080598,44.864051,-2.728613
54.984889,1.650727,1.717995,0.622276,-1.168774,28.455923,31.79902,50.282988,75.819671,44.11149,-1.440785
53.543366,0.869941,7.698691,-0.210143,-1.806332,28.662813,32.776536,50.207136,75.704855,43.192832,-0.604107
52.55706,2.396675,-2.840288,2.020576,2.640173,28.392422,32.91179,50.34654,75.559285,43.344575,-3.087482
55.230953,5.728847,3.533929,1.196358,-4.96337,28.212161,29.362402,50.479794,76.377349,43.360979,-1.920644
53.781227,3.06065,4.308673,-0.009214,-4.563615,28.396519,32.944579,50.369091,77.441449,43.270754,-1.574079
52.604222,2.497091,1.59092,0.845758,-1.832982,27.68162,30.606328,50.545395,74.784276,42.491535,-2.193385
53.6746,3.47256,1.582722,0.86011,5.096103,27.859833,32.315444,50.256337,77.484505,39.099884,-1.934999
55.839961,3.185658,3.158855,0.585371,-5.014621,27.98069,32.514226,50.276838,77.695684,44.095085,-2.053939
57.476285,1.992961,2.826822,4.69416,-0.467665,27.810671,31.288744,50.647898,72.305479,43.820308,-2.017026
45.351493,2.357738,1.89221,1.842201,1.129304,27.851639,31.950668,50.387541,78.651118,43.231793,-1.777097
59.473502,1.005196,2.607516,0.903166,0.319544,28.017561,32.965072,50.35474,77.740791,42.350046,-2.958289
56.440766,3.064748,3.265433,1.758139,0.567597,28.07082,32.227324,50.395741,73.037431,46.170267,-1.303389
48.08075,2.796289,3.796277,2.157946,0.924302,29.830412,30.967004,50.399841,72.977973,45.569449,-1.428481
50.580348,3.068847,-3.332189,1.200459,0.532747,27.16337,31.413752,50.33629,76.116963,42.466929,-4.629594
58.464641,5.720649,4.331219,0.72069,-0.602967,27.509553,31.852302,50.463393,76.248181,41.868161,-0.021714
47.07599,0.984703,3.974591,-1.706858,-0.160162,28.279759,33.180248,50.303489,74.73917,43.073899,-2.583014
49.479213,4.154979,3.191648,2.799688,0.155542,27.560764,30.524356,50.34039,75.405513,43.86132,-3.647318
52.692395,3.986936,-4.805842,0.7904,1.557759,29.281435,31.686309,50.260438,76.358897,42.995977,-3.530429
51.904991,4.097599,4.072971,0.296279,-4.98797,28.249032,32.046985,50.412142,75.95294,42.454625,-2.638383
50.026705,2.806536,1.726193,3.541894,0.305194,27.82501,35.190612,50.416242,75.825822,43.141568,-3.507872
51.636372,3.548385,1.312177,0.843708,1.360957,27.302663,31.864598,50.387541,78.870499,44.464189,-3.92416
51.925497,2.201991,3.925401,6.3754,1.61516,28.527617,30.182122,50.471593,73.127644,43.568087,-3.159256
52.493494,3.02991,1.89221,4.398917,-7.265548,27.929479,31.264153,50.35064,73.203504,45.635067,-2.72041
49.758085,2.689725,1.459747,2.516748,5.563508,27.904898,31.979359,50.311689,74.152788,43.496317,-3.470959
51.24472,4.267691,2.230392,0.872412,0.120692,28.105643,32.169943,50.576146,80.689104,42.719149,-2.786032
57.638277,2.421266,2.375912,2.432686,-2.958446,28.283855,30.837898,50.35474,72.202964,44.058175,-0.936317
47.559915,0.949864,1.54173,2.233807,-1.049872,27.810671,31.633027,50.405992,74.786326,43.270754,-2.837299
48.671303,3.632406,2.156607,1.491601,-1.552128,27.779944,32.294951,50.483894,77.587019,43.104657,-3.987731
60.330624,4.333269,-3.610933,1.428042,-1.861682,28.644377,31.805168,50.291188,76.670541,42.444372,-3.62271
50.034907,3.329109,5.042426,3.066226,-2.925645,28.017561,30.813307,50.266588,75.52853,44.068428,0.806762
48.367825,-1.431429,0.976044,1.510053,-1.203624,27.712347,32.538817,50.545395,76.09236,43.793651,-5.593415
57.517295,7.581419,1.738491,5.95099,-1.568529,27.66933,30.348116,50.33424,77.52346,43.426598,-2.055989
54.33077,0.966259,3.208045,3.777678,-1.082673,29.371566,32.805226,50.377291,75.967292,44.015113,-0.241136
51.866031,-0.347346,8.584113,3.507039,-4.217161,26.546796,32.495782,50.613047,74.546443,45.00349,-1.090119
52.98152,1.244965,1.498689,2.262511,5.020252,28.832832,31.604337,50.321939,75.054914,43.553733,-2.099054
55.52828,4.472622,3.154756,-2.307594,-2.415189,28.0319,28.222992,50.496194,78.351776,42.393108,-1.358758
53.205028,2.814733,4.202095,5.161627,-2.415189,28.201919,31.380963,50.258387,72.258322,43.127214,-1.596637
53.227584,2.783994,2.160706,1.540808,-1.597229,27.648846,31.040779,50.381391,75.395262,43.764943,-1.920644
53.939118,2.355689,1.84097,1.233264,5.73161,28.158902,31.276449,50.533095,76.818161,42.331591,-2.564558
57.550104,2.433562,2.498888,0.839607,-2.732943,28.26542,32.835966,50.395741,76.496266,41.455995,-2.103155
52.717002,3.249186,2.796078,3.625957,-0.188862,27.958157,32.76424,50.422392,68.645715,42.944713,-1.373113
48.111508,3.159017,3.001037,2.225606,0.307244,27.784041,32.061331,50.422392,81.716298,45.126524,-3.760106
58.599976,3.993084,2.468144,3.014969,-1.470127,27.995028,30.637067,50.412142,77.859707,44.620032,0.056212
55.68412,-1.759318,1.996739,1.69868,0.120692,27.919237,30.905525,50.309639,74.220447,43.859269,0.318699
44.482068,0.167029,7.196542,1.62487,1.170305,27.411229,32.370775,50.328089,75.637196,45.635067,-1.163943
58.505651,3.251235,1.117466,1.227113,1.000153,27.683669,32.297,50.465443,76.568026,43.324069,-7.320088
54.183131,7.425672,4.113963,1.987772,-0.416415,28.517375,28.100034,50.383441,75.145127,43.545531,0.62015
48.683607,-1.255189,3.355615,3.933501,-0.00231,28.529666,31.606386,50.405992,73.978513,42.768363,-2.619927
49.663761,4.333269,2.021334,0.868311,-0.207312,26.589813,31.372766,50.508494,75.975493,42.65148,-3.801119
53.028682,5.081266,-0.042601,0.583321,4.427794,29.342888,32.655628,50.293238,76.404003,43.486064,-3.255638
50.943292,3.156967,3.716343,1.475198,-4.018309,27.929479,30.923969,50.264538,75.959091,44.121743,-2.20979
50.045159,2.693824,1.232243,6.065806,-1.617729,27.079385,34.471307,50.369091,73.869848,43.428648,-3.918008
51.779909,3.558631,1.713896,-4.011388,1.350707,27.347728,33.239678,50.414192,82.366239,42.417715,-4.182546
52.243329,4.159078,5.097765,4.972999,-0.693168,28.156854,31.880992,50.252237,77.172861,42.690441,-3.011607
51.002757,2.927445,3.652805,5.46712,-5.443076,27.628361,30.708793,50.813953,72.854956,45.430009,-3.306905
44.660464,2.906952,2.166855,2.613111,0.413845,27.923334,30.053017,50.535145,74.66946,45.132676,-3.087482
57.597266,3.26763,1.677003,0.431599,-2.421339,27.95406,31.083814,50.289138,84.217649,42.698644,-6.192213
54.728573,4.247198,2.250888,1.540808,-2.978946,27.986835,32.381021,50.432642,74.796578,42.893448,-0.895304
47.053434,-0.433417,2.332871,3.2323,-0.541466,27.55257,31.883041,50.332189,75.516229,43.110809,-3.41149
50.075917,3.286074,1.955747,2.479842,-1.627979,27.945866,31.391209,50.330139,77.748992,44.759471,-3.838031
62.914293,3.732822,-2.498007,1.770441,-2.312688,28.875848,31.776478,50.539245,75.803269,41.562625,-3.005455
43.065151,4.568939,4.700145,1.530556,-2.540241,27.249404,31.79902,50.399841,76.125164,42.200354,1.616781
52.261784,-2.658964,4.064773,2.196902,-1.767381,26.985158,34.776653,50.36704,77.002687,43.986405,-6.870989
56.112681,8.749524,3.423252,-0.12198,-1.806332,27.595587,29.657502,50.434692,77.062146,44.64874,-2.915225
55.132527,2.167152,3.52983,4.538337,-1.724331,29.674732,30.19032,50.291188,76.075957,44.062276,-0.185768
51.993164,1.34743,3.72864,2.922706,-8.723116,26.219049,32.768339,50.33834,76.447059,42.676087,-2.474328
53.709459,3.835288,3.595417,2.494194,1.57621,27.995028,32.401514,50.35064,76.315841,43.028786,-2.636332
53.348565,3.597568,4.232839,-3.689492,-1.736631,28.451826,29.805051,50.582296,79.075528,43.928989,-2.017026
54.008836,2.570866,3.363814,6.051454,-2.201986,28.285904,29.688241,50.36499,70.983043,43.344575,-0.969128
52.202318,1.902792,1.64421,0.255274,-0.996572,27.755363,31.430146,50.676599,75.546983,43.104657,-2.127763
54.781887,3.388539,2.341069,0.039993,4.569246,28.001174,32.526522,50.299389,77.498857,43.053393,-2.248753
57.984816,3.300419,3.066623,0.189664,-2.987146,27.911043,33.196643,50.272738,78.09549,40.980262,-2.205689
51.24472,2.150758,2.152507,2.229706,-1.027322,27.60378,31.807217,50.35064,67.8256,43.54143,-1.584333
49.292614,1.765488,2.564475,1.104095,0.253944,27.636555,32.344134,50.401891,80.336455,43.057494,-6.056869
58.302649,7.737167,2.851417,2.100538,-1.822732,28.08311,31.965013,50.393691,78.040133,43.740336,-0.971179
55.433955,2.554471,2.990789,2.133343,0.229343,28.244936,31.561301,50.416242,73.275264,43.666515,-0.364177
42.341313,1.882299,7.15965,2.60081,0.315444,26.933948,30.417792,50.371141,75.323502,45.505881,-1.625346
61.610156,2.333146,1.099019,0.958524,0.112492,27.94177,31.186279,50.473643,76.395802,42.891398,-7.026841
53.639741,9.393006,3.1855,0.601773,-0.211412,28.015513,29.639058,50.287088,76.467562,41.792289,-0.366228
48.414987,0.763378,4.509533,4.968899,0.655748,27.792235,32.297,50.321939,75.366558,42.831931,-3.245385
48.371926,3.675442,2.283681,1.688429,0.040741,26.411601,30.952659,50.539245,76.045203,43.871572,-4.520908
53.662296,5.198076,-0.04875,-1.954943,5.280605,30.703038,32.036739,50.383441,75.356306,42.946763,-3.017759
50.565994,4.099648,0.437003,-0.751421,-6.353287,28.113837,31.864598,50.623297,75.569536,42.807324,-3.034164
50.879726,3.952098,1.720044,6.754705,-2.269637,27.329292,34.860674,50.412142,71.503816,43.674717,-4.008238
51.917294,3.536089,2.951847,-3.513166,0.241643,27.550522,32.934332,50.586396,82.257574,43.787499,-3.688332
52.183863,2.962283,3.456045,3.055975,-0.469715,28.072868,31.704752,50.090283,76.697194,43.133365,-2.927529
